Activity ID,Activity Date,Advisor ID,Lead AM,Activity Type,Description,Product
db3476fc-5c6b-44b5-aa90-f2ae71409651,2024-08-13,SalA011,Sales AM 1,Outbound Call,Voicemail regarding market trends,Global Equity Fund
59fbd0ee-8be4-4899-aa1e-a172716588d4,2024-07-19,SalA011,Sales AM 1,Inbound Call,Follow-up on Fixed Income opportunities,ETF
6415c464-aea8-48ee-9a2c-0f891fccf0c1,2024-06-25,SalA011,Sales AM 1,Email,Strategy meeting regarding Global Equity,Real Estate Fund
b95d0e06-e226-4a20-b1e9-625ee81a9a77,2024-07-18,SalA011,Sales AM 1,Outbound Call,Normal phone conversation,Global Equity Fund
68d9d57f-5902-45ba-b0fe-d588d44b8648,2024-12-29,SalA011,Sales AM 1,Outbound Call,Strategy meeting regarding Global Equity,Real Estate Fund
aaab516b-3776-4452-b8b0-4956dc383f13,2024-08-19,SalA011,Sales AM 1,Email,Meeting related to ETF,Real Estate Fund
72deec42-7ca5-4991-bee7-ef896affd67e,2024-10-13,SalA011,Sales AM 1,Outbound Call,Call to discuss portfolio diversification,ETF
dcfba87e-0b03-45ac-b429-71ded05f3323,2024-06-16,SalA011,Sales AM 1,Outbound Call,Strategy meeting regarding Global Equity,Real Estate Fund
5ca5f7bc-78cf-44bc-8ea4-793c3f0bc93f,2024-10-21,SalA011,Sales AM 1,Meeting,Call to discuss quarterly performance,Real Estate Fund
06e34fcd-2612-4590-9ca3-30215e17c189,2024-09-27,SalA011,Sales AM 1,Email,Strategy meeting regarding Global Equity,Global Equity Fund
90b5aa1c-3012-4830-b928-2490eb97cebe,2024-06-13,SalA012,Sales AM 1,Email,Voicemail regarding market trends,ESG
47662cc6-75bf-421d-aa21-cbf0a1dbbe03,2024-09-17,SalA012,Sales AM 1,Voicemail,Voicemail regarding market trends,Fixed Income
60be27c7-2873-41c4-852f-d1e6724e5e54,2024-08-13,SalA012,Sales AM 1,Meeting,Discussion on ESG strategies,Global Equity Fund
093394c2-5762-4951-9a24-95fc8f52579e,2024-10-26,SalA012,Sales AM 1,Email,Discussion on ESG strategies,Real Estate Fund
5bac2764-0693-439c-8d32-bc96928222ac,2024-12-13,SalA012,Sales AM 1,Email,Discussion on upcoming product launches,ETF
5c03975c-0dac-4dd3-83e1-c1166c824c80,2024-06-05,SalA012,Sales AM 1,Email,Voicemail regarding market trends,ETF
abda5f2d-e488-4bfc-adf5-0229df878dec,2024-06-14,SalA012,Sales AM 1,Meeting,Presentation on Real Estate Fund,ETF
0280a563-bd5f-4736-9275-9784c3b4d257,2024-10-22,SalA012,Sales AM 1,Outbound Call,Call to discuss portfolio diversification,ETF
8d15ec94-d3ce-4ba7-8808-473d680c8a89,2024-07-01,SalA012,Sales AM 1,Meeting,Analysis of Emerging Markets Fund,Global Equity Fund
6b23c4fb-9b5e-41d8-b906-895f72658210,2024-06-02,SalA012,Sales AM 1,Meeting,Email follow-up on investment ideas,Real Estate Fund
e2b638a6-3739-4b61-ae57-6c1f4c14a4af,2024-12-17,SalA012,Sales AM 1,Inbound Call,Follow-up on Fixed Income opportunities,ESG
13baaa9a-7a0e-4e19-9f53-ab5f92465831,2024-12-22,SalA012,Sales AM 1,Meeting,Call to discuss quarterly performance,ESG
c47fc6a8-a887-4f63-be46-7e37f0f1c0bf,2024-08-05,SalA012,Sales AM 1,Voicemail,Call to discuss portfolio diversification,Fixed Income
79c02ccc-9ab7-4bfc-8bec-8c69bf5051c6,2024-10-31,SalA012,Sales AM 1,Meeting,Email follow-up on investment ideas,Fixed Income
77f158d2-b810-497c-93bd-cbd62f6c8ca1,2024-10-15,SalA012,Sales AM 1,Outbound Call,Call to discuss portfolio diversification,Global Equity Fund
d44a081a-f42b-42e4-93ed-da0ffb415cb0,2024-11-01,SalA012,Sales AM 1,Meeting,Voicemail regarding market trends,Global Equity Fund
9bfe9894-5669-4005-b293-aade115392b1,2024-06-02,SalA012,Sales AM 1,Meeting,Analysis of Emerging Markets Fund,Fixed Income
151b1477-1a84-436d-857a-5761c438cf8c,2024-11-08,SalA012,Sales AM 1,Outbound Call,Meeting related to ETF,Global Equity Fund
9440cf55-744c-42a5-90a2-a89f62d54e81,2024-08-12,SalA012,Sales AM 1,Email,Webinar feedback collection,ETF
2c2c810d-42ec-4724-9187-6933c43e980d,2024-11-13,SalA012,Sales AM 1,Outbound Call,Call to discuss portfolio diversification,Global Equity Fund
d054786f-4e68-4894-9a97-537d39f16238,2024-09-04,SalA012,Sales AM 1,Email,Discussion on ESG strategies,Fixed Income
f59a319d-b5f6-4851-b1eb-f2477cbf64aa,2024-12-14,SalA012,Sales AM 1,Email,Email follow-up on investment ideas,Fixed Income
f1b5d596-3a58-4c61-83ca-4ad99150e50e,2024-07-05,SalA012,Sales AM 1,Email,Follow-up on Fixed Income opportunities,ETF
fa9ce84d-f1fb-4ee2-9c4d-3e42227ad58d,2024-06-07,SalA012,Sales AM 1,Voicemail,Discussion on ESG strategies,Global Equity Fund
b9c93d4d-5393-48e9-b619-8197ae29c527,2024-09-29,SalA013,Sales AM 1,Outbound Call,Email follow-up on investment ideas,Fixed Income
5756778b-c31d-44ea-9ba1-7640e8a38106,2024-08-31,SalA013,Sales AM 1,Inbound Call,Presentation on Real Estate Fund,ESG
856209ea-78d9-46d1-a34a-a521bd7f1f07,2024-08-24,SalA013,Sales AM 1,Inbound Call,Normal phone conversation,Fixed Income
c4d811a0-141c-4f0c-a643-04df52aa5f24,2024-08-15,SalA013,Sales AM 1,Meeting,Discussion on upcoming product launches,Fixed Income
97aadc98-72c9-45c2-ad74-8ff25959064f,2024-07-17,SalA013,Sales AM 1,Voicemail,Presentation on Real Estate Fund,Real Estate Fund
b62e3f44-5661-490b-a398-44b3fc457a5f,2024-09-29,SalA013,Sales AM 1,Meeting,Strategy meeting regarding Global Equity,ESG
d63f3828-b96e-4397-808d-bfecb671b186,2025-01-04,SalA013,Sales AM 1,Inbound Call,Normal phone conversation,ETF
78b0d239-577a-4db9-bf8e-cfaeb6a788e8,2024-06-07,SalA013,Sales AM 1,Meeting,Voicemail regarding market trends,Real Estate Fund
e480151d-0b31-45a8-9de1-28f19088d9c5,2024-06-10,SalA013,Sales AM 1,Voicemail,Call to discuss quarterly performance,ETF
c425af83-dfab-4523-80b6-09c771d2b6fb,2024-08-15,SalA013,Sales AM 1,Email,Discussion on ESG strategies,Global Equity Fund
bc06074d-bedf-43ad-8481-3cba988005a3,2024-09-25,SalA013,Sales AM 1,Meeting,Strategy meeting regarding Global Equity,ESG
f3ff8445-ec22-477b-8284-7533f6420886,2024-09-17,SalA013,Sales AM 1,Outbound Call,Discussion on ESG strategies,Fixed Income
0cb8cb71-ab73-4a65-a031-c153b7ce1f0d,2024-10-28,SalA013,Sales AM 1,Email,Normal phone conversation,Real Estate Fund
ca85f368-dd28-44a3-9474-3e88d58ab1dd,2024-07-12,SalA013,Sales AM 1,Outbound Call,Discussion on ESG strategies,ETF
bdbec306-0f89-4500-ba42-7b803192e417,2024-12-14,SalA013,Sales AM 1,Email,Strategy meeting regarding Global Equity,ESG
9b0aa3bd-b4dc-4bcd-ad16-1b85356e93ba,2024-11-11,SalA013,Sales AM 1,Voicemail,Analysis of Emerging Markets Fund,ESG
86aab2c5-6bc8-4c72-83f8-d68147eaf63e,2024-12-01,SalA013,Sales AM 1,Outbound Call,Email follow-up on investment ideas,Fixed Income
75a5d822-93d5-4172-9543-91fa049667b0,2024-07-23,SalA013,Sales AM 1,Voicemail,Follow-up on Fixed Income opportunities,ESG
230d573d-c601-4c15-8f18-496f676a3ae3,2024-06-01,SalA014,Sales AM 1,Email,Call to discuss portfolio diversification,Fixed Income
d4b6093d-b67d-4077-a59c-c50de06366fe,2024-11-20,SalA014,Sales AM 1,Voicemail,Follow-up on Fixed Income opportunities,ETF
9ba9b6d3-eb7e-4a5c-b578-c20feb2f4edc,2024-11-18,SalA014,Sales AM 1,Meeting,Normal phone conversation,ESG
9caf22ea-5273-4e97-ab02-9b0d0db56cb3,2024-10-03,SalA014,Sales AM 1,Meeting,Analysis of Emerging Markets Fund,ETF
8a627a70-f9f4-4e7e-89d6-e969a5dda696,2024-06-19,SalA014,Sales AM 1,Email,Follow-up on Fixed Income opportunities,ETF
0b12c721-560b-4d80-ae72-fe35af6a9edf,2024-06-19,SalA014,Sales AM 1,Outbound Call,Strategy meeting regarding Global Equity,ESG
86d73043-817c-4e5b-aa43-ca99697a53ef,2024-11-23,SalA014,Sales AM 1,Voicemail,Meeting related to ETF,ETF
292a9f29-d842-438a-853f-9456cc09be04,2024-10-09,SalA014,Sales AM 1,Email,Follow-up on Fixed Income opportunities,Global Equity Fund
dc8c90bd-10ae-425f-8cce-ae481abf6b4c,2024-06-18,SalA014,Sales AM 1,Email,Analysis of Emerging Markets Fund,Real Estate Fund
17f5532a-e05a-4aca-803e-fe725e859a48,2024-12-27,SalA014,Sales AM 1,Voicemail,Discussion on upcoming product launches,ETF
dce28205-5094-4098-b464-d21a85f3a5fa,2024-06-08,SalA014,Sales AM 1,Email,Follow-up on Fixed Income opportunities,Fixed Income
22f26269-cffb-423d-84f3-caf088f7ca9d,2024-12-27,SalA014,Sales AM 1,Meeting,Discussion on ESG strategies,ETF
b4334386-7bbd-4dbd-9dfe-8406534e79ff,2024-09-12,SalA014,Sales AM 1,Outbound Call,Call to discuss portfolio diversification,Real Estate Fund
f3dee5d8-9a36-4d3d-bc2b-103a9d59900b,2024-11-10,SalA014,Sales AM 1,Outbound Call,Call to discuss portfolio diversification,Real Estate Fund
e07f75dc-4574-4103-b5aa-fc9e23a9ae73,2025-01-04,SalA014,Sales AM 1,Inbound Call,Voicemail regarding market trends,ETF
dc02875f-23b2-4435-904e-301c423d75a6,2024-09-16,SalA015,Sales AM 1,Voicemail,Strategy meeting regarding Global Equity,Global Equity Fund
94740723-906a-4cd3-8003-7e891565e241,2024-12-11,SalA015,Sales AM 1,Meeting,Call to discuss portfolio diversification,Global Equity Fund
ffd27abb-5758-43fb-91f0-50ff82a4950e,2024-06-11,SalA015,Sales AM 1,Outbound Call,Normal phone conversation,Global Equity Fund
37884831-ffa3-4bc6-ac2e-20ada58ebfed,2024-06-13,SalA015,Sales AM 1,Meeting,Webinar feedback collection,Fixed Income
43d32c55-80bb-4315-bf67-afa1a72c4880,2024-07-18,SalA015,Sales AM 1,Inbound Call,Voicemail regarding market trends,ETF
1156e9f1-24f6-42ee-96b5-6a1d55be74d1,2024-12-25,SalA015,Sales AM 1,Voicemail,Email follow-up on investment ideas,Fixed Income
537cf89e-4a13-47b2-8542-bbc28a6d77aa,2024-07-01,SalA015,Sales AM 1,Inbound Call,Analysis of Emerging Markets Fund,ESG
92855a7e-0a43-4111-8712-2255b0a8ab7e,2024-09-02,SalA015,Sales AM 1,Meeting,Discussion on upcoming product launches,Real Estate Fund
aa374a97-19fe-4fa0-91d2-366d791194a4,2024-06-15,SalA015,Sales AM 1,Outbound Call,Strategy meeting regarding Global Equity,Fixed Income
1bcae24a-6ac3-4409-9de7-6920f3307060,2024-11-10,SalA015,Sales AM 1,Meeting,Email follow-up on investment ideas,Global Equity Fund
91f5b841-57a4-496e-a335-bf98b9e8b920,2024-08-18,SalA015,Sales AM 1,Voicemail,Webinar feedback collection,ETF
2d3e8b8b-04d5-452e-848c-45f934ad210d,2024-09-10,SalA015,Sales AM 1,Meeting,Webinar feedback collection,ETF
e807b01a-3416-4dc2-8627-fba342e73107,2024-08-09,SalA015,Sales AM 1,Voicemail,Discussion on ESG strategies,Global Equity Fund
5661e8b2-1b22-4adf-a2f9-f314d2d736a4,2024-07-12,SalA015,Sales AM 1,Voicemail,Presentation on Real Estate Fund,Real Estate Fund
1874c404-f9d3-4990-a552-c3ce0d4baa0d,2024-08-11,SalA015,Sales AM 1,Voicemail,Discussion on upcoming product launches,ETF
a5a66675-124a-4e24-bc3c-3f422648bc49,2024-06-16,SalA015,Sales AM 1,Email,Presentation on Real Estate Fund,Global Equity Fund
ce3f89be-9386-4f77-9866-557e2f80da89,2024-06-07,SalA015,Sales AM 1,Voicemail,Discussion on ESG strategies,ESG
4a6b6e96-cfa8-4fe4-a0cf-43a65f4659f6,2024-07-10,SalA015,Sales AM 1,Outbound Call,Strategy meeting regarding Global Equity,Fixed Income
3a65bd73-4edf-437b-a2a1-c8a36cb057f5,2024-11-03,SalA015,Sales AM 1,Voicemail,Webinar feedback collection,Global Equity Fund
2f55c695-f62f-4b8c-bbca-0452436547c4,2024-11-07,SalA015,Sales AM 1,Voicemail,Discussion on upcoming product launches,Fixed Income
7f7b5e81-fbfa-454e-836b-4d9bb01bc0fa,2024-07-03,SalA015,Sales AM 1,Outbound Call,Analysis of Emerging Markets Fund,Real Estate Fund
ea3e30e4-7465-4ccd-ad42-bdfb0c27fad8,2024-07-11,SalA015,Sales AM 1,Outbound Call,Discussion on upcoming product launches,Real Estate Fund
d79f0bb3-a3d4-4d96-b78d-f69bb7ad45c7,2024-08-12,SalA015,Sales AM 1,Meeting,Webinar feedback collection,Real Estate Fund
2fb5d48a-9e2a-4c77-9e1c-7a24d0cc2f68,2024-06-21,SalA015,Sales AM 1,Email,Discussion on ESG strategies,ESG
2ae040b3-cb2b-47f3-b7d6-79120bad020a,2024-12-11,SalA015,Sales AM 1,Email,Strategy meeting regarding Global Equity,Fixed Income
cf761b12-c9d7-4f62-bcec-5cc0dfef841c,2024-09-24,SalA016,Sales AM 1,Outbound Call,Voicemail regarding market trends,ETF
d998cca1-b889-4ebb-9565-5cbd1f110d0a,2024-12-25,SalA016,Sales AM 1,Outbound Call,Discussion on upcoming product launches,Fixed Income
dc867a5a-1259-411d-9b44-79d421240e33,2024-06-22,SalA016,Sales AM 1,Voicemail,Normal phone conversation,Real Estate Fund
e43862e5-e491-4b6a-b9de-a9b9cfdbbf4c,2024-08-25,SalA016,Sales AM 1,Email,Email follow-up on investment ideas,Fixed Income
01dfd6b2-7d55-406a-91ee-20e53f5921b7,2024-06-05,SalA016,Sales AM 1,Outbound Call,Presentation on Real Estate Fund,ESG
66f3e81a-9dad-436f-a188-6ac2fd94f192,2024-09-09,SalA016,Sales AM 1,Inbound Call,Email follow-up on investment ideas,Real Estate Fund
0bbb9051-4f46-4789-85b3-016de017b943,2024-12-07,SalA016,Sales AM 1,Email,Normal phone conversation,Real Estate Fund
6d736a45-b2ab-4fda-8316-e0b158716be2,2024-10-09,SalA016,Sales AM 1,Inbound Call,Discussion on upcoming product launches,ESG
d15949e6-0169-41c9-b8c9-c258887247ed,2024-11-17,SalA016,Sales AM 1,Email,Follow-up on Fixed Income opportunities,ESG
06507e8d-d0b5-40a2-adf8-cfd03bc039b2,2024-11-26,SalA016,Sales AM 1,Voicemail,Call to discuss quarterly performance,ESG
9f327f20-626b-4ce4-a907-b3f6188e6179,2024-06-20,SalA016,Sales AM 1,Voicemail,Normal phone conversation,Real Estate Fund
47a9cb66-a5bb-4ed2-b051-ef869e6609e5,2024-06-19,SalA016,Sales AM 1,Outbound Call,Analysis of Emerging Markets Fund,Global Equity Fund
339ef36a-c5ca-4edd-b80a-210ac56a874e,2024-09-02,SalA016,Sales AM 1,Meeting,Discussion on ESG strategies,ESG
ece90f9a-b82b-4343-84cd-f5ba61566677,2024-08-09,SalA016,Sales AM 1,Meeting,Follow-up on Fixed Income opportunities,ETF
0434bd35-7c04-4eb1-89c0-ddfb7372e116,2024-11-26,SalA016,Sales AM 1,Voicemail,Discussion on ESG strategies,ESG
3872b7dd-c69d-4b8f-9b87-5c0d5c2eb91b,2024-06-19,SalA016,Sales AM 1,Meeting,Discussion on upcoming product launches,Real Estate Fund
38c4d8aa-1fd8-4585-a9c9-a7770caf453d,2024-12-07,SalA016,Sales AM 1,Outbound Call,Presentation on Real Estate Fund,ESG
8ebec2e2-af01-4160-a19c-87a9da259913,2024-11-10,SalA016,Sales AM 1,Inbound Call,Normal phone conversation,ETF
82dadf5b-e46a-488c-9c85-0f6d8b8462b1,2024-08-02,SalA016,Sales AM 1,Email,Normal phone conversation,Fixed Income
0ba977f0-67c8-415d-9f56-9a73ea86c99b,2024-06-11,SalA016,Sales AM 1,Email,Voicemail regarding market trends,Real Estate Fund
b5987883-d8a5-49fb-9727-1f2886a47e8d,2024-10-12,SalA016,Sales AM 1,Email,Email follow-up on investment ideas,Fixed Income
32531da3-b421-4df3-959d-b9e0572d1a27,2024-12-14,SalA016,Sales AM 1,Outbound Call,Analysis of Emerging Markets Fund,ETF
7c629a40-6420-4652-ad09-7f9c459893a1,2024-09-29,SalA016,Sales AM 1,Outbound Call,Voicemail regarding market trends,ETF
8ef2e346-ecb1-43f8-8a82-940ae08373af,2024-10-14,SalA016,Sales AM 1,Voicemail,Discussion on upcoming product launches,Fixed Income
ea53b0ff-e8a0-424e-bcfd-f563a9e9091b,2024-12-03,SalA016,Sales AM 1,Outbound Call,Webinar feedback collection,Global Equity Fund
ca297e77-8eed-4986-88cd-485238cf6dff,2024-08-13,SalA016,Sales AM 1,Outbound Call,Voicemail regarding market trends,Real Estate Fund
ccf70181-8a9e-455c-9401-832d3e67529c,2024-10-17,SalA017,Sales AM 1,Voicemail,Meeting related to ETF,Fixed Income
dfea04d3-37ad-4b58-a370-ce6d158c9fbd,2024-10-01,SalA017,Sales AM 1,Email,Call to discuss portfolio diversification,Real Estate Fund
110a7763-aa2d-44c2-9c20-5b6e35a3f0ff,2024-11-15,SalA017,Sales AM 1,Email,Call to discuss portfolio diversification,Real Estate Fund
e1920c67-49d0-4bf1-afa4-7fa56d8b7228,2024-08-06,SalA017,Sales AM 1,Outbound Call,Discussion on upcoming product launches,Global Equity Fund
34f62db7-af85-4815-aabe-413ddc8fe968,2024-07-27,SalA017,Sales AM 1,Inbound Call,Call to discuss portfolio diversification,Fixed Income
47c0e4b3-01d5-414e-84ca-62a977fe2a2f,2024-07-15,SalA017,Sales AM 1,Inbound Call,Discussion on ESG strategies,ESG
521f2e95-13a9-46c0-8e0a-1e62ab378a05,2024-10-15,SalA017,Sales AM 1,Inbound Call,Analysis of Emerging Markets Fund,Fixed Income
f1b69c05-7019-4895-aba0-32bcb8cf1dab,2024-10-03,SalA017,Sales AM 1,Voicemail,Discussion on upcoming product launches,ETF
502bbb0d-6649-419a-85f2-c4d8dec1628b,2024-08-19,SalA017,Sales AM 1,Inbound Call,Webinar feedback collection,Fixed Income
2f3f92e8-82a8-46ae-94de-2fd773f6232b,2024-07-26,SalA017,Sales AM 1,Email,Analysis of Emerging Markets Fund,ESG
e016072a-e14c-4f07-bea4-9a237975abcd,2024-08-06,SalA017,Sales AM 1,Inbound Call,Discussion on upcoming product launches,ESG
c2a18699-c026-4150-bb67-2fa6bdea44f0,2024-11-04,SalA017,Sales AM 1,Outbound Call,Meeting related to ETF,Global Equity Fund
82414f54-6df7-44de-b3f9-fbb541f3a5a7,2024-06-21,SalA017,Sales AM 1,Inbound Call,Email follow-up on investment ideas,ETF
0cd67760-6817-4880-8126-ff72dce8fdaf,2024-09-28,SalA017,Sales AM 1,Voicemail,Discussion on ESG strategies,ESG
feb104ee-ff28-4d69-b204-fa0699d1503f,2024-08-03,SalA017,Sales AM 1,Outbound Call,Normal phone conversation,ETF
ceebd03a-ff9a-4c03-9ee8-377831f7f725,2024-07-16,SalA017,Sales AM 1,Meeting,Webinar feedback collection,ESG
8c085fe8-5db5-4449-be3c-5e55ce7a6a25,2024-11-20,SalA018,Sales AM 1,Voicemail,Presentation on Real Estate Fund,Global Equity Fund
084a24f7-2515-4aed-a145-4eb0e96a4300,2024-06-16,SalA018,Sales AM 1,Voicemail,Call to discuss quarterly performance,ETF
b3c6cc7f-17b7-4b18-aa42-fd48bfdb36f7,2024-07-28,SalA018,Sales AM 1,Meeting,Analysis of Emerging Markets Fund,Global Equity Fund
c787fafa-80d2-4037-bef8-76bba47f40ca,2024-10-12,SalA018,Sales AM 1,Email,Webinar feedback collection,Real Estate Fund
d50f6808-1783-4767-8576-1e4b4864ba94,2024-09-09,SalA018,Sales AM 1,Meeting,Meeting related to ETF,ESG
debdb744-6f13-4828-9a55-2785aa0adb1d,2024-12-09,SalA018,Sales AM 1,Outbound Call,Voicemail regarding market trends,ESG
7a01835d-7666-4c52-843e-9bfef77758d3,2024-07-14,SalA018,Sales AM 1,Meeting,Call to discuss quarterly performance,ESG
18365d8f-60a9-4e20-af5e-756fdae32ce7,2024-07-11,SalA018,Sales AM 1,Email,Call to discuss quarterly performance,Real Estate Fund
8fd2c3d5-d445-4be0-a4bc-943d144d40e1,2024-12-22,SalA018,Sales AM 1,Voicemail,Email follow-up on investment ideas,Real Estate Fund
2836b482-3c43-4032-b408-97d2bf93ef4a,2024-06-25,SalA018,Sales AM 1,Outbound Call,Discussion on upcoming product launches,Fixed Income
d715af7e-5d01-436d-beb9-b8eb8c4d70f0,2024-08-25,SalA018,Sales AM 1,Outbound Call,Normal phone conversation,Global Equity Fund
aad4fbf7-3a1a-4d61-a895-a07373ceb738,2024-06-26,SalA018,Sales AM 1,Email,Follow-up on Fixed Income opportunities,Fixed Income
55ba1a5d-911e-4753-960d-afe85950d25e,2024-08-12,SalA018,Sales AM 1,Email,Webinar feedback collection,Real Estate Fund
94511e9d-9c79-4555-b050-608d9ba0cb8a,2024-12-24,SalA018,Sales AM 1,Email,Email follow-up on investment ideas,Real Estate Fund
38b0af1e-d124-4a2a-88a2-95771b0c9a7a,2024-08-06,SalA018,Sales AM 1,Voicemail,Presentation on Real Estate Fund,Global Equity Fund
7bd21046-fa0e-448c-a46b-17d7b55ac186,2024-07-16,SalA018,Sales AM 1,Outbound Call,Analysis of Emerging Markets Fund,ETF
c23c9dec-bc85-4b92-81d3-13505c57e0dd,2024-12-25,SalA018,Sales AM 1,Meeting,Email follow-up on investment ideas,Real Estate Fund
dd3fca8f-2e16-49e6-82e3-72a69f444113,2024-12-05,SalA018,Sales AM 1,Voicemail,Call to discuss portfolio diversification,Fixed Income
f06f9533-7638-4700-8205-c528f8a8a300,2024-06-29,SalA018,Sales AM 1,Voicemail,Normal phone conversation,Real Estate Fund
3e97baca-fa42-48ee-ab9c-a60baeaa416a,2024-11-03,SalA019,Sales AM 1,Inbound Call,Meeting related to ETF,Fixed Income
fe138131-9b9b-4b6d-89ef-29d35e48d212,2024-06-23,SalA019,Sales AM 1,Meeting,Email follow-up on investment ideas,ESG
65ebe10a-d536-4a53-a096-0320f278e611,2024-06-15,SalA019,Sales AM 1,Meeting,Webinar feedback collection,ESG
a4aac1e6-554b-4f14-91e4-636e268cead1,2024-12-09,SalA019,Sales AM 1,Email,Webinar feedback collection,ETF
34471f41-20cf-4d92-bc4d-e95b49ac323f,2024-11-10,SalA019,Sales AM 1,Outbound Call,Webinar feedback collection,Fixed Income
4aa40786-dcde-4834-a521-1869bc5e0a24,2024-08-14,SalA019,Sales AM 1,Inbound Call,Email follow-up on investment ideas,ESG
533b41a0-5bdc-4abc-b6bb-8d79ce3dd3e8,2024-06-23,SalA019,Sales AM 1,Outbound Call,Normal phone conversation,ESG
478d3bb9-eff9-4bac-8f44-a71dd1f0a40e,2024-06-13,SalA019,Sales AM 1,Outbound Call,Discussion on upcoming product launches,Real Estate Fund
77c78260-ec03-4b52-b66f-1c93c48b36f9,2024-06-24,SalA019,Sales AM 1,Email,Call to discuss quarterly performance,Fixed Income
bf70d066-11dd-4c48-974c-d9103006273d,2024-08-04,SalA019,Sales AM 1,Email,Discussion on ESG strategies,ESG
fff6198b-40d1-4439-8080-9c13d9f2849d,2024-08-19,SalA019,Sales AM 1,Email,Normal phone conversation,Fixed Income
30c8d86b-fa2e-4e68-8dd9-748df3997a0a,2024-09-24,SalA019,Sales AM 1,Voicemail,Meeting related to ETF,Global Equity Fund
74d40a9b-2021-4dc7-b8ad-e7c347cb9602,2024-11-28,SalA019,Sales AM 1,Outbound Call,Normal phone conversation,Fixed Income
8676c40f-dbbb-4221-b670-0ee5dba14f3c,2024-06-03,SalA019,Sales AM 1,Email,Call to discuss quarterly performance,ETF
88064f9d-36e6-4852-8487-f6d68ad73fc6,2024-10-31,SalA019,Sales AM 1,Voicemail,Discussion on upcoming product launches,Global Equity Fund
6ece9356-37e7-491a-abcd-44ec9f4daf9a,2024-11-08,SalA019,Sales AM 1,Meeting,Meeting related to ETF,Real Estate Fund
a45747d4-6804-47a0-b3dc-1de2264ad1f2,2024-11-07,SalA019,Sales AM 1,Voicemail,Normal phone conversation,ESG
